Fecha,Temperatura_Abrigo_150cm,Temperatura_Abrigo_150cm_Maxima,Temperatura_Abrigo_150cm_Minima,Temperatura_Intemperie_5cm_Minima,Temperatura_Intemperie_50cm_Minima,Temperatura_Suelo_5cm_Media,Temperatura_Suelo_10cm_Media,Temperatura_Inte_5cm,Temperatura_Intemperie_150cm_Minima,Humedad_Suelo,Precipitacion_Pluviometrica,Precipitacion_Cronologica,Precipitacion_Maxima_30minutos,Heliofania_Efectiva,Heliofania_Relativa,Tesion_Vapor_Media,Humedad_Media,Humedad_Media_8_14_20,Rocio_Medio,Duracion_Follaje_Mojado,Velocidad_Viento_200cm_Media,Direccion_Viento_200cm,Velocidad_Viento_1000cm_Media,Direccion_Viento_1000cm,Velocidad_Viento_Maxima,Presion_Media,Radiacion_Global,Horas_Frio,Unidades_Frio
2017-01-27 00:00:00.0,20.2368,28.6,10.6,,10.4,,22.72014,,9.9,,0.0,0.0,0.0,,,15.30036,67,51,13.26707,0.0,3.340973,C ,4.176217,C ,16.3,1015.726,,0.0,-14.27601
2017-01-28 00:00:00.0,23.01735,31.2,14.2,,14.5,,22.52431,,13.8,,0.0,0.0,0.0,,,17.73589,66,52,15.5953,0.0,4.97986,C ,6.224825,C ,23.7,1013.407,,0.0,-19.09002
2017-01-29 00:00:00.0,25.89514,33.0,18.9,,18.6,,22.37917,,18.8,,0.0,0.0,0.0,,,20.16962,61,56,17.57,0.0,6.702082,NE,8.377602,C ,25.0,1011.534,,0.0,-23.90403
2017-01-30 00:00:00.0,28.7993,36.2,21.7,,21.5,,23.01459,,21.3,,0.4,0.0,0.0,,,23.30857,58,54,19.92527,0.0,7.176389,NE,8.970487,C ,23.8,1008.803,,0.0,-23.90403
2017-01-31 00:00:00.0,26.2493,30.2,22.4,,22.5,,22.7993,,21.9,,14.8,7.6,2.2,,,26.25818,82,89,21.88367,0.0,4.091667,NE,5.114584,C ,19.2,1006.838,,0.0,-23.90403
2017-02-01 00:00:00.0,24.52638,29.8,18.8,,18.9,,22.83611,,18.3,,0.0,7.599999,4.0,,,23.20137,77,74,19.86079,0.0,5.912498,S ,7.390623,C ,36.1,1004.378,,0.0,-23.90403
2017-02-02 00:00:00.0,23.88542,29.2,19.4,,19.5,,23.0646,,19.1,,0.0,0.0,0.0,,,21.37471,74,70,18.54494,0.0,4.784721,S ,5.980901,C ,20.1,1004.649,,0.0,-23.90403
2017-02-03 00:00:00.0,24.74583,31.5,17.3,,16.6,,23.1118,,16.6,,0.0,0.0,0.0,,,20.79207,69,65,18.09443,0.0,3.040972,E ,3.801214,C ,19.6,1005.346,,0.0,-23.65503
2017-02-04 00:00:00.0,24.99306,30.4,20.3,,20.0,,22.80417,,19.9,,10.2,9.599999,7.4,,,24.08792,80,73,20.47847,0.0,4.555556,E ,5.694445,C ,21.7,1002.282,,0.0,-23.90403
2017-02-05 00:00:00.0,19.10076,21.8,17.0,,17.2,,21.2,,16.1,,,,0.8,,,20.71468,89,79,18.03357,0.0,11.82879,W ,14.78599,C ,46.9,1001.132,,,-16.60002
2017-02-06 00:00:00.0,18.33611,24.3,12.9,,13.0,,20.47917,,12.6,,0.0,0.0,0.0,,,14.75959,75,70,12.76862,0.0,5.54653,W ,6.933162,C ,27.0,1010.308,,0.0,-12.118
2017-02-07 00:00:00.0,19.64097,27.3,10.9,,11.0,,20.425,,10.2,,0.0,0.0,0.0,,,14.10336,63,46,11.93555,0.0,3.961111,E ,4.951388,C ,18.6,1010.758,,0.0,-14.85701
2017-02-08 00:00:00.0,23.38403,28.9,17.9,,17.8,,20.99653,,17.9,,0.0,0.0,0.0,,,18.21037,65,58,15.97242,0.0,6.460416,E ,8.07552,C ,21.1,1010.009,,0.0,-23.82103
2017-02-09 00:00:00.0,24.6382,30.2,20.3,,20.2,,21.42639,,18.8,,0.0,0.0,0.0,,,19.37727,63,60,16.95156,0.0,4.561805,E ,5.702257,C ,26.8,1009.285,,0.0,-23.90403
2017-02-10 00:00:00.0,24.56945,31.8,19.9,,19.7,,21.79513,,19.4,,21.4,21.4,14.6,,,24.77339,83,72,20.91188,0.0,4.697222,SE,5.871527,C ,22.2,1009.125,,0.0,-23.90403
2017-02-11 00:00:00.0,23.825,29.6,19.8,,20.0,,21.86736,,19.6,,2.4,0.0,0.0,,,21.68023,75,70,18.74882,0.0,7.132638,SE,8.915797,C ,25.4,1008.826,,0.0,-23.90403
2017-02-12 00:00:00.0,21.37708,23.2,20.3,,20.4,,21.03958,,19.4,,40.60001,35.80001,9.8,,,24.10455,96,99,20.48315,0.0,5.694446,S ,7.118058,C ,23.8,1007.658,,0.0,-23.90403
2017-02-13 00:00:00.0,20.93889,25.6,18.7,,18.9,,20.02986,,18.3,,40.00001,46.40001,11.8,,,24.57928,98,98,20.76434,0.0,6.59861,S ,8.248263,C ,27.2,1005.865,,0.0,-23.90403
2017-02-14 00:00:00.0,22.94514,28.0,20.7,,20.9,,20.64235,,20.2,,0.4,1.2,0.2,,,24.83364,91,91,20.97045,0.0,4.415277,S ,5.519097,C ,18.7,1006.047,,0.0,-23.90403
2017-02-15 00:00:00.0,25.28264,32.1,19.6,,20.3,,21.82014,,19.0,,0.0,0.0,0.0,,,24.37607,78,71,20.65544,0.0,3.955555,C ,4.944444,C ,26.6,1008.909,,0.0,-23.90403
2017-02-16 00:00:00.0,25.27014,33.0,19.7,,20.5,,22.32986,,19.2,,0.0,0.0,0.0,,,25.41412,81,74,21.32941,0.0,3.433334,C ,4.291667,C ,24.2,1006.586,,0.0,-23.90403
2017-02-17 00:00:00.0,26.57569,33.8,21.0,,21.8,,22.85972,,20.6,,,1.4,1.2,,,26.57884,76,68,22.06786,0.0,4.663196,N ,5.828995,C ,27.7,1003.705,,0.0,-23.90403
2017-02-18 00:00:00.0,,29.5,19.8,,20.4,,23.1,,18.7,,,,1.6,,,,,21,,,,W ,,C ,24.3,,,,
2017-02-19 00:00:00.0,,33.3,22.1,,22.7,,23.5,,21.8,,,,0.0,,,,,18,,,,NW,,C ,20.9,,,,
2017-02-20 00:00:00.0,,36.1,27.0,,27.2,,20.9,,26.7,,0.0,,0.0,,,,,33,,,,C ,,C ,15.4,,,,
2017-02-21 00:00:00.0,26.45278,35.4,21.1,,21.7,,20.50489,,20.4,,38.00001,38.00001,25.4,,,28.60591,86,79,23.31111,0.0,3.659441,C ,4.574301,C ,31.6,1009.969,,0.0,-23.73803
2017-02-22 00:00:00.0,26.60839,34.0,19.8,,20.0,,20.39029,,19.3,,0.0,0.0,0.0,,,26.02772,77,68,21.7168,0.0,3.121528,C ,3.90191,C ,25.5,1007.491,,0.0,-23.90403
2017-02-23 00:00:00.0,28.27291,35.3,22.6,,23.0,,21.38403,,22.2,,0.0,0.0,0.0,,,28.78585,75,69,23.39209,0.0,3.068749,C ,3.835937,C ,18.1,1006.916,,0.0,-23.90403
2017-02-24 00:00:00.0,28.30278,36.0,21.8,,22.4,,21.70695,,21.2,,0.0,0.0,0.0,,,27.69279,74,67,22.73903,0.0,2.641666,E ,3.302083,C ,13.9,1007.66,,0.0,-23.90403
2017-02-25 00:00:00.0,28.5625,36.5,21.5,,21.8,,21.86041,,20.9,,0.0,0.0,0.0,,,26.97818,73,65,22.27063,0.0,2.113889,C ,2.642361,C ,15.9,1007.934,,0.0,-23.90403
2017-02-26 00:00:00.0,,33.9,22.4,,23.0,,21.25,,22.1,,,,0.0,,,,,23,,,,C ,,C ,14.7,,,,
2017-02-27 00:00:00.0,,,,,,,,,,,,,0.0,,,,,,,,,C ,,C ,,,,,
2017-02-28 00:00:00.0,,,,,,,,,,,,,0.0,,,,,,,,,C ,,C ,,,,,
2017-03-01 00:00:00.0,,,,,,,,,,,,,0.0,,,,,,,,,C ,,C ,,,,,
2017-03-02 00:00:00.0,,,,,,,,,,,,,0.0,,,,,,,,,C ,,C ,,,,,
2017-03-03 00:00:00.0,,,,,,,,,,,,,0.0,,,,,,,,,C ,,C ,,,,,
2017-03-04 00:00:00.0,,,,,,,,,,,,,0.0,,,,,,,,,C ,,C ,,,,,
2017-03-05 00:00:00.0,,,,,,,,,,,,,0.0,,,,,,,,,C ,,C ,,,,,
2017-03-06 00:00:00.0,,,,,,,,,,,,,0.0,,,,,,,,,C ,,C ,,,,,
2017-03-07 00:00:00.0,,,,,,,,,,,,,0.0,,,,,,,,,C ,,C ,,,,,
2017-03-08 00:00:00.0,,,,,,,,,,,,,0.0,,,,,,,,,C ,,C ,,,,,
2017-03-09 00:00:00.0,,33.9,19.3,,-1.6,,24.6,,19.1,,0.0,,27.4,,,20.23136,77,73,17.26828,0.0,0.5780302,C ,0.7225378,C ,49.6,999.4706,,,-21.66302
2017-03-10 00:00:00.0,19.1507,25.9,12.2,,12.8,,24.0861,,11.8,,0.0,0.0,0.0,,,11.87215,62,57,9.439373,0.0,0.5097221,C ,0.6371527,C ,5.7,1010.199,,0.0,-10.624
2017-03-11 00:00:00.0,17.68125,25.9,11.0,,11.7,,23.07154,,10.6,,0.0,0.0,0.0,,,14.41067,71,60,12.37738,0.0,0.5,C ,0.625,C ,0.5,1009.423,,0.0,-12.03501
2017-03-12 00:00:00.0,17.87709,23.2,11.3,,10.9,,23.00139,,10.6,,0.0,0.0,0.0,,,12.22606,68,60,9.827877,0.0,0.5194442,C ,0.6493053,C ,3.9,1011.568,,0.0,-9.544999
2017-03-13 00:00:00.0,17.35595,28.0,8.5,,8.9,,22.10769,,7.9,,0.0,0.0,0.0,,,13.04965,69,56,10.79239,0.0,0.5062499,C ,0.6328124,C ,2.9,1010.72,,0.0,-8.714998
2017-03-14 00:00:00.0,20.62153,30.0,12.0,,12.8,,22.34653,,11.6,,0.0,0.0,0.0,,,16.39603,69,54,14.31092,0.0,0.5020834,C ,0.6276042,C ,0.5,1009.703,,0.0,-16.60001
2017-03-15 00:00:00.0,18.99861,21.8,16.0,,16.7,,22.10346,,15.4,,14.8,14.8,4.0,,,18.50509,89,93,16.24477,0.0,0.5,C ,0.625,C ,1.2,1008.075,,0.0,-18.09402
2017-03-16 00:00:00.0,16.85555,20.9,12.7,,13.5,,20.81667,,12.6,,0.0,0.0,0.0,,,13.56616,78,74,11.34607,0.0,0.5541665,C ,0.6927081,C ,4.3,1014.884,,0.0,-7.635995
2017-03-17 00:00:00.0,15.20833,24.2,7.0,,7.6,,19.31042,,6.5,,0.0,0.0,0.0,,,12.88008,77,73,10.62931,0.0,0.5041666,C ,0.6302083,C ,3.7,1019.101,,0.0,-4.232998
2017-03-18 00:00:00.0,,24.1,10.5,,11.0,,7.95,,9.9,,,,0.0,,,,,38,,,,C ,,C ,0.5,,,,
2017-03-19 00:00:00.0,,26.3,10.8,,11.2,,20.6,,10.0,,,,0.0,,,,,68,,,,C ,,C ,1.6,,,,
2017-03-20 00:00:00.0,,19.3,16.3,,16.3,,21.45,,15.8,,,,0.0,,,,,,,,,C ,,C ,0.5,,,,
2017-03-21 00:00:00.0,,27.4,21.8,,21.8,,22.15,,21.5,,,,0.0,,,,,44,,,,E ,,C ,22.0,,,,
2017-03-22 00:00:00.0,22.99792,27.9,18.8,,18.5,,22.4132,,18.4,,0.0,0.0,0.0,,,22.18133,79,78,19.14955,0.0,5.715971,E ,7.144964,C ,18.1,1015.78,,0.0,-23.90403
2017-03-23 00:00:00.0,22.0243,28.7,16.6,,16.4,,22.45139,,15.9,,5.8,5.8,4.6,,,23.14843,90,80,19.78549,0.0,2.388889,C ,2.986111,C ,15.1,1012.153,,0.0,-21.91203
2017-03-24 00:00:00.0,22.6611,30.1,16.6,,16.9,,22.75972,,16.2,,0.0,0.0,0.0,,,22.72813,84,84,19.49849,0.0,1.942361,C ,2.427952,C ,14.5,1010.484,,0.0,-22.24403
2017-03-25 00:00:00.0,23.87084,30.2,17.9,,18.1,,23.4618,,17.4,,0.0,0.0,0.0,,,22.40552,76,68,19.28685,0.0,5.629167,E ,7.036459,C ,23.8,1011.191,,0.0,-23.82103
2017-03-26 00:00:00.0,23.52291,27.7,21.0,,21.1,,23.51041,,20.7,,0.0,0.0,0.0,,,22.38997,78,78,19.30513,0.0,7.065276,E ,8.831595,C ,23.8,1010.79,,0.0,-23.90403
2017-03-27 00:00:00.0,24.69792,30.1,20.7,,20.9,,23.43889,,20.3,,0.0,0.0,0.0,,,23.55143,76,73,20.1181,0.0,6.672223,E ,8.340279,C ,21.0,1013.893,,0.0,-23.90403
2017-03-28 00:00:00.0,23.95347,28.5,21.0,,21.2,,22.67013,,20.7,,0.0,0.0,,,,21.56138,74,72,18.68953,0.0,9.621526,E ,12.02691,C ,29.2,1017.323,,0.0,-23.90403
2017-03-29 00:00:00.0,23.09722,28.5,17.3,,17.2,,15.10207,,16.8,,0.0,0.0,,,,20.531,73,66,17.90119,0.0,9.674303,E ,12.09288,C ,32.4,1014.131,,0.0,-23.65503
2017-03-30 00:00:00.0,22.84653,26.6,20.7,,20.9,,11.90625,,20.4,,0.0,0.0,,,,21.94303,79,80,18.94007,0.0,7.517362,E ,9.396703,C ,27.9,1011.638,,0.0,-23.90403
2017-03-31 00:00:00.0,24.02361,28.3,20.5,,20.7,,17.22639,,20.2,,0.0,0.0,,,,21.35829,72,70,18.52786,0.0,7.836111,E ,9.795138,C ,21.7,1015.949,,0.0,-23.90403
2017-04-01 00:00:00.0,23.99167,28.5,20.3,,20.6,,21.34861,,20.0,,0.0,0.0,,,,18.97604,64,62,16.65123,0.0,9.735415,E ,12.16927,C ,31.5,1016.906,,0.0,-23.90403
2017-04-02 00:00:00.0,20.79584,25.0,17.6,,17.9,,20.56111,,17.1,,10.6,10.6,,,,19.9963,88,92,17.47325,0.0,5.61875,NE,7.023438,C ,25.7,1011.861,,0.0,-21.41402
2017-04-03 00:00:00.0,19.14722,26.1,15.2,,14.1,,20.44861,,14.6,,0.0,0.0,,,,18.47418,88,87,16.22527,0.0,1.853472,C ,2.31684,C ,13.1,1010.436,,0.0,-13.77801
2017-04-04 00:00:00.0,19.23125,28.8,12.2,,12.3,,19.88611,,11.6,,0.0,0.0,,,,19.22057,85,86,16.6931,0.0,2.022222,C ,2.527778,C ,17.4,1006.584,,0.0,-14.52501
2017-04-05 00:00:00.0,20.9625,28.4,15.5,,15.8,,19.95903,,14.9,,0.0,0.0,,,,14.62162,66,53,12.27258,0.0,3.707639,C ,4.634549,C ,26.1,1008.081,,0.0,-16.26801
2017-04-06 00:00:00.0,17.74306,26.8,8.9,,9.1,,18.77222,,8.5,,0.0,0.0,,,,13.77182,68,60,11.63778,0.0,3.83125,E ,4.789062,C ,22.6,1011.687,,0.0,-12.28401
2017-04-07 00:00:00.0,21.50555,27.2,17.2,,17.8,,18.66389,,16.5,,0.0,0.0,,,,15.1793,62,58,13.13732,0.0,9.593057,E ,11.99132,C ,30.5,1008.762,,0.0,-22.65903
2017-04-08 00:00:00.0,22.25278,27.4,18.0,,18.6,,10.76667,,17.6,,11.6,7.599999,,,,23.40844,85,83,19.92642,0.0,7.474305,E ,9.342881,C ,28.2,1007.994,,0.0,-23.90403
2017-04-09 00:00:00.0,22.26458,24.4,21.1,,21.9,,-5.0,,20.6,,19.8,17.4,,,,26.5346,99,100,22.05735,0.0,2.65,C ,3.3125,C ,19.4,1005.768,,0.0,-23.90403
2017-04-10 00:00:00.0,19.14444,22.6,13.3,,14.2,,,,12.5,,3.4,9.799999,,,,20.53949,98,99,17.54416,0.0,3.860416,C ,4.82552,C ,46.2,1000.273,,0.0,-12.28401
2017-04-11 00:00:00.0,17.11736,23.1,13.1,,14.0,,3.55,,12.7,,0.0,0.0,,,,14.80272,77,72,12.78883,0.0,0.5006945,C ,0.6258681,C ,3.3,1013.297,,0.0,-10.956
2017-04-12 00:00:00.0,,20.5,6.1,,6.9,,-1.25,,5.1,,,,,,,,,58,,,,C ,,C ,0.5,,,,
2017-04-13 00:00:00.0,,22.7,7.5,,8.6,,2.8,,6.9,,,,,,,,,82,,,,C ,,C ,0.7,,,,
2017-04-14 00:00:00.0,,23.5,9.3,,10.5,,7.35,,8.9,,,,,,,,,48,,,,C ,,C ,0.6,,,,
2017-04-15 00:00:00.0,17.05887,24.6,11.5,,-29.8,,4.705556,,10.8,,0.0,0.0,,,,15.77082,80,75,13.74081,0.0,0.5,C ,0.625,C ,0.5,1016.691,,0.0,-11.122
2017-04-16 00:00:00.0,17.78681,23.4,14.5,,-29.2,,6.385108,,14.1,,0.0,0.0,,,,15.75073,80,76,13.7514,0.0,0.5,C ,0.625,C ,0.5,1021.021,,0.0,-11.454
2017-04-17 00:00:00.0,16.26434,22.1,12.1,,-28.3,,15.76084,,11.8,,0.0,0.0,0.0,,,14.33643,80,77,12.32476,0.0,2.534966,C ,3.168707,C ,18.6,1020.52,,0.0,-8.134
2017-04-18 00:00:00.0,15.98472,21.4,9.0,,-29.7,,9.794445,,8.3,,0.0,0.0,0.0,,,15.94233,85,86,13.86635,0.0,4.270833,E ,5.338541,C ,20.8,1017.319,,0.0,-11.37101
2017-04-19 00:00:00.0,18.38265,19.9,17.0,,-15.4,,8.210413,,16.1,,1.8,1.4,1.2,,,19.207,91,90,16.85073,0.0,3.708333,E ,4.635417,C ,17.1,1009.797,,0.0,-20.16903
2017-04-20 00:00:00.0,19.65972,26.5,16.6,,,,6.344444,,16.3,,0.0,0.4,0.2,,,18.35414,84,79,16.12284,0.0,2.775695,C ,3.469619,C ,23.2,1004.867,,0.0,-16.18501
2017-04-21 00:00:00.0,18.5125,25.8,13.2,,,,2.343058,,12.4,,0.0,0.0,0.0,,,12.64662,64,54,10.12319,0.0,4.965973,W ,6.207466,C ,34.3,1008.762,,0.0,-11.371
2017-04-22 00:00:00.0,12.77569,20.2,5.6,,,,-4.2,,4.7,,0.0,0.0,0.0,,,11.27515,83,83,8.652588,0.0,2.502778,C ,3.128472,C ,19.8,1015.487,,4.481998,4.647999
2017-04-23 00:00:00.0,14.87986,24.7,7.0,,,,-2.5,,6.0,,0.0,0.0,0.0,,,12.39962,71,73,10.04307,0.0,4.171527,C ,5.214409,C ,20.3,1014.359,,0.0,-6.556997
2017-04-24 00:00:00.0,19.49862,26.6,14.7,,,,5.48611,,14.1,,0.0,0.0,0.0,,,14.84266,72,70,12.84194,0.0,3.615277,C ,4.519096,C ,16.4,1009.075,,0.0,-13.52901
2017-04-25 00:00:00.0,13.47778,18.3,10.3,,,,1.95,,9.5,,25.0,25.0,4.2,,,15.30464,98,100,13.20626,0.0,4.759027,C ,5.948784,C ,33.0,1002.153,,0.0,2.323999
2017-04-26 00:00:00.0,13.04792,18.2,9.4,,,,,,9.0,,0.0,0.0,0.0,,,9.606061,69,60,6.222893,0.0,9.13264,W ,11.4158,C ,49.4,1004.342,,0.0,5.975997
2017-04-27 00:00:00.0,13.54028,25.1,3.9,,,,15.8,,3.8,,0.0,0.0,0.0,,,9.431684,63,56,6.03299,0.0,7.259723,NW,9.074654,C ,40.5,1011.265,,6.473997,-0.9960006
2017-04-28 00:00:00.0,18.54166,27.4,12.3,,,,16.0,,12.0,,0.0,0.0,0.0,,,12.83727,62,58,10.51371,0.0,7.284027,NW,9.105034,C ,30.0,1013.758,,0.0,-12.78201
2017-04-29 00:00:00.0,17.30695,26.8,9.4,,,,2.5,,8.7,,0.0,0.0,0.0,,,13.76122,77,76,11.67238,0.0,3.347917,C ,4.184896,C ,18.1,1016.91,,0.0,-6.224999
2017-04-30 00:00:00.0,16.92778,27.3,8.9,,,,,,8.7,,0.0,0.0,0.0,,,12.67687,72,61,10.44925,0.0,3.853472,C ,4.81684,C ,22.1,1016.662,,0.0,-4.896997
2017-05-01 00:00:00.0,17.30486,28.3,9.4,,,,-1.8,,8.9,,0.0,0.0,0.0,,,13.7946,74,70,11.69457,0.0,3.048611,C ,3.810764,C ,20.4,1015.422,,0.0,-6.806
2017-05-02 00:00:00.0,18.09444,26.7,12.4,,,,-7.113195,,12.2,,0.0,0.0,0.0,,,15.1649,75,74,13.12652,0.0,3.427778,C ,4.284722,C ,17.2,1012.006,,0.0,-11.039
2017-05-03 00:00:00.0,18.80417,26.8,13.7,,,,5.495139,,13.3,,0.0,0.0,0.0,,,17.39386,82,79,15.29202,0.0,3.154862,C ,3.943577,C ,18.0,1014.784,,0.0,-12.36701
2017-05-04 00:00:00.0,19.33333,27.5,13.9,,-29.9,,18.34098,,13.4,,0.0,0.0,0.0,,,18.21535,84,82,16.0002,0.0,3.409029,C ,4.261286,C ,19.9,1011.813,,0.0,-12.94801
2017-05-05 00:00:00.0,19.86528,28.2,14.9,,-28.5,,18.6757,,14.2,,0.0,0.0,0.0,,,19.50239,84,83,17.08027,0.0,2.477778,C ,3.097222,C ,14.8,1012.191,,0.0,-17.59602
2017-05-06 00:00:00.0,19.88819,24.9,15.3,,-28.3,,18.95555,,15.0,,0.0,0.0,0.0,,,19.11841,83,81,16.77753,0.0,7.601389,NE,9.501736,C ,25.0,1011.246,,0.0,-19.09002
2017-05-07 00:00:00.0,20.20278,24.4,17.7,,-29.9,,19.25138,,17.4,,47.2,42.2,10.4,,,21.93382,92,92,18.87782,0.0,5.449306,NE,6.811632,C ,22.0,1006.881,,0.0,-22.99103
2017-05-08 00:00:00.0,18.59028,20.5,14.7,,,,19.63889,,14.4,,6.2,11.2,2.6,,,19.75275,98,99,17.16795,0.0,4.632638,S ,5.790798,C ,27.7,1007.102,,0.0,-15.02301
2017-05-09 00:00:00.0,14.09861,20.7,9.0,,,,18.37986,,8.0,,0.0,0.0,0.0,,,12.74837,84,83,10.51616,0.0,2.245139,C ,2.806424,C ,16.4,1017.518,,0.0,-0.2490014
2017-05-10 00:00:00.0,12.94097,18.6,6.2,,,,17.39445,,5.7,,0.0,0.0,0.0,,,10.53962,73,64,7.694288,0.0,4.511111,E ,5.638889,C ,21.1,1021.297,,1.162,3.651996
2017-05-11 00:00:00.0,12.52361,15.8,7.4,,,,16.33056,,7.0,,11.2,7.399999,1.8,,,12.82503,86,87,10.51501,0.0,5.918055,E ,7.397568,C ,31.2,1016.436,,0.0,5.146001
2017-05-12 00:00:00.0,15.15903,17.7,12.7,,,,16.37291,,12.0,,6.599999,10.4,2.4,,,16.90837,97,98,14.8572,0.0,5.711112,E ,7.138889,C ,30.0,1009.133,,0.0,-4.481999
2017-05-13 00:00:00.0,16.60625,22.2,13.1,,,,17.09029,,12.9,,0.0,0.0,0.0,,,16.42712,88,83,14.41272,0.0,4.420137,S ,5.525172,C ,18.8,1007.911,,0.0,-10.126
2017-05-14 00:00:00.0,15.04236,19.5,8.8,,,,17.10001,,8.4,,0.0,0.0,0.0,,,15.14224,92,91,13.11448,0.0,1.625,C ,2.03125,C ,11.7,1011.08,,0.0,-2.075
2017-05-15 00:00:00.0,14.98056,21.7,10.7,,,,17.08472,,10.3,,0.0,0.0,0.0,,,13.94827,87,85,11.8759,0.0,2.196528,C ,2.74566,C ,16.1,1014.965,,0.0,-1.245
2017-05-16 00:00:00.0,12.91319,23.3,5.6,,,,16.30486,,5.0,,0.0,0.0,0.0,,,11.93548,84,83,9.443812,0.0,1.260417,C ,1.575521,C ,11.0,1014.992,,4.149999,4.730998
2017-05-17 00:00:00.0,13.50694,20.1,7.4,,,,15.7889,,6.8,,0.0,0.0,0.0,,,13.92953,84,83,11.76037,0.0,6.225696,E ,7.78212,C ,27.0,1012.807,,0.0,-4.066998
2017-05-18 00:00:00.0,16.41597,18.5,14.5,,,,16.16945,,14.2,,7.399999,3.600001,1.2,,,17.79505,93,96,15.59314,0.0,6.3625,E ,7.953125,C ,25.0,1006.427,,0.0,-8.881009
2017-05-19 00:00:00.0,16.02361,18.2,12.4,,,,16.71181,,12.1,,0.0,3.8,1.0,,,16.20415,93,90,14.01807,0.0,7.970139,N ,9.962673,C ,28.1,1000.958,,0.0,-3.734998
2017-05-20 00:00:00.0,11.04931,13.2,9.4,,,,15.67639,,8.9,,3.0,1.8,1.0,,,11.9125,93,90,9.527069,0.0,8.984721,N ,11.2309,C ,28.1,1004.894,,0.0,11.45401
2017-05-21 00:00:00.0,12.95347,19.7,10.0,,,,15.29236,,9.5,,0.2,1.4,0.8,,,13.12778,89,86,10.99256,0.0,7.070138,NW,8.837672,C ,31.7,1006.842,,0.0,3.651998
2017-05-22 00:00:00.0,14.7493,24.0,8.4,,,,15.20556,,7.7,,0.0,0.0,0.0,,,13.07664,78,74,10.86114,0.0,2.828472,C ,3.53559,C ,14.1,1013.079,,0.0,-4.066998
2017-05-23 00:00:00.0,16.81667,22.2,11.7,,,,15.775,,11.1,,0.0,0.0,0.0,,,14.70982,80,78,12.7009,0.0,4.460417,E ,5.575521,C ,22.6,1011.865,,0.0,-8.714998
2017-05-24 00:00:00.0,16.51667,19.5,11.8,,,,16.40696,,11.4,,6.6,0.0,0.0,,,18.70915,96,96,16.44163,0.0,2.050694,C ,2.563368,C ,11.7,1008.739,,0.0,-11.37101
2017-05-25 00:00:00.0,16.10278,17.7,12.8,,,,16.77154,,12.1,,2.4,9.0,2.6,,,17.40333,100,100,15.26321,0.0,3.756944,S ,4.69618,C ,19.1,1006.979,,0.0,-3.236999
2017-05-26 00:00:00.0,13.43194,18.5,7.9,,,,16.12847,,7.8,,0.0,0.0,0.0,,,11.66395,82,78,8.972235,0.0,3.468055,C ,4.335069,C ,25.1,1017.173,,1.494,5.560997
2017-05-27 00:00:00.0,10.39236,16.1,6.2,,,,14.80903,,5.8,,0.0,0.0,0.0,,,9.748259,75,71,6.592921,0.0,4.892362,S ,6.115452,C ,19.8,1025.257,,1.826,11.371
2017-05-28 00:00:00.0,12.0875,15.4,9.9,,,,14.6764,,9.6,,0.2,0.2,0.2,,,12.0323,87,86,9.596004,0.0,4.299304,S ,5.37413,C ,23.0,1021.049,,0.0,7.470002
2017-05-29 00:00:00.0,11.15208,18.0,8.6,,,,14.61945,,8.0,,0.2,0.0,0.0,,,12.18414,94,90,9.812021,0.0,3.2875,S ,4.109375,C ,14.6,1020.991,,0.0,10.70701
2017-05-30 00:00:00.0,10.1,18.0,3.0,,,,14.10972,,2.1,,0.0,0.2,0.2,,,10.4439,86,83,7.508932,0.0,2.581944,C ,3.22743,C ,16.3,1021.908,,6.141997,11.288
2017-05-31 00:00:00.0,9.003474,16.4,3.5,,,,13.53888,,2.9,,0.0,0.0,0.0,,,9.105805,85,83,5.574612,0.0,2.520834,C ,3.151042,C ,14.3,1019.944,,12.45001,16.26801
2017-06-01 00:00:00.0,8.302082,18.1,2.6,,,,13.05,,1.8,,0.0,0.0,0.0,,,10.50077,94,91,7.392425,0.0,1.382639,C ,1.728298,C ,10.3,1016.41,,11.122,14.69101
2017-06-02 00:00:00.0,9.156251,17.9,2.1,,,,12.72778,,1.6,,0.0,0.0,0.0,,,10.0394,86,78,6.840246,0.0,2.280556,C ,2.850695,C ,15.1,1014.795,,8.133996,11.62
2017-06-03 00:00:00.0,12.2125,18.0,6.8,,,,12.87986,,6.9,,0.0,0.0,0.0,,,13.23832,92,92,11.06935,0.0,3.971528,C ,4.964409,C ,21.2,1009.764,,,6.556998
2017-06-04 00:00:00.0,11.49444,18.5,7.1,,,,13.19861,,6.5,,0.0,0.0,0.0,,,11.85371,88,81,9.255075,0.0,3.009723,W ,3.762154,C ,18.8,1012.217,,0.664,8.715003
2017-06-05 00:00:00.0,7.039584,13.7,0.1,,,,12.35556,,-0.7,,0.0,0.0,0.0,,,7.860998,86,80,3.438228,0.0,1.495139,C ,1.868924,C ,13.8,1016.349,,15.77001,15.35502
2017-06-06 00:00:00.0,7.408334,17.4,0.3,,,,11.68056,,-0.5,,0.0,0.0,0.0,,,7.821866,78,74,3.366554,0.0,2.900695,C ,3.625868,C ,21.1,1013.694,,12.118,9.96
